#          BLOCK:      ACTUAL_PE:         PE_AVE:          ERROR:
           12340       -0.346761       -0.666864      0.00302796
           12341       -0.346503       -0.666838      0.00302782
           12342       -0.346226       -0.666812      0.00302769
           12343       -0.345929       -0.666786      0.00302756
           12344       -0.345615        -0.66676      0.00302742
           12345       -0.345283       -0.666734      0.00302729
           12346       -0.344931       -0.666708      0.00302716
           12347       -0.344563       -0.666682      0.00302702
           12348       -0.344177       -0.666656      0.00302689
           12349       -0.343775        -0.66663      0.00302676
           12350       -0.343357       -0.666603      0.00302663
           12351        -0.34292       -0.666577       0.0030265
           12352       -0.342465       -0.666551      0.00302636
           12353        -0.34199       -0.666525      0.00302623
           12354       -0.341493       -0.666498       0.0030261
           12355       -0.340982       -0.666472      0.00302597
           12356       -0.340458       -0.666446      0.00302584
           12357       -0.339914       -0.666419      0.00302571
           12358       -0.339355       -0.666393      0.00302558
           12359       -0.338779       -0.666366      0.00302546
           12360       -0.338192        -0.66634      0.00302533
           12361       -0.337589       -0.666313       0.0030252
           12362       -0.336982       -0.666286      0.00302507
           12363        -0.33636        -0.66626      0.00302494
           12364       -0.335732       -0.666233      0.00302482
           12365       -0.335097       -0.666206      0.00302469
           12366       -0.334452       -0.666179      0.00302457
           12367        -0.33381       -0.666153      0.00302444
           12368       -0.333162       -0.666126      0.00302432
           12369       -0.332524       -0.666099      0.00302419
           12370       -0.331888       -0.666072      0.00302407
           12371       -0.331257       -0.666045      0.00302395
           12372       -0.330637       -0.666017      0.00302382
           12373       -0.330033        -0.66599       0.0030237
           12374       -0.329444       -0.665963      0.00302358
           12375       -0.328878       -0.665936      0.00302346
           12376       -0.328334       -0.665909      0.00302333
           12377       -0.327821       -0.665881      0.00302321
           12378       -0.327335       -0.665854      0.00302309
           12379        -0.32689       -0.665827      0.00302297
           12380       -0.326481       -0.665799      0.00302285
           12381        -0.32612       -0.665772      0.00302273
           12382       -0.325807       -0.665744      0.00302261
           12383       -0.325543       -0.665717       0.0030225
           12384       -0.325337       -0.665689      0.00302238
           12385       -0.325188       -0.665662      0.00302226
           12386         -0.3251       -0.665634      0.00302214
           12387       -0.325078       -0.665607      0.00302202
           12388       -0.325124       -0.665579       0.0030219
           12389       -0.325242       -0.665552      0.00302178
           12390       -0.325428       -0.665524      0.00302166
           12391        -0.32569       -0.665497      0.00302154
           12392       -0.326032        -0.66547      0.00302142
           12393       -0.326443       -0.665442       0.0030213
           12394       -0.326932       -0.665415      0.00302118
           12395       -0.327497       -0.665388      0.00302106
           12396       -0.328138        -0.66536      0.00302094
           12397       -0.328848       -0.665333      0.00302082
           12398       -0.329637       -0.665306       0.0030207
           12399       -0.330495       -0.665279      0.00302057
           12400       -0.331418       -0.665252      0.00302045
           12401       -0.332416       -0.665225      0.00302033
           12402       -0.333467       -0.665199       0.0030202
           12403        -0.33458       -0.665172      0.00302007
           12404       -0.335746       -0.665145      0.00301995
           12405        -0.33696       -0.665119      0.00301982
           12406       -0.338223       -0.665093      0.00301969
           12407       -0.339528       -0.665066      0.00301956
           12408       -0.340871        -0.66504      0.00301943
           12409       -0.342245       -0.665014       0.0030193
           12410       -0.343649       -0.664988      0.00301917
           12411       -0.345078       -0.664963      0.00301904
           12412       -0.346523       -0.664937       0.0030189
           12413       -0.347987       -0.664911      0.00301877
           12414       -0.349466       -0.664886      0.00301863
           12415       -0.350947       -0.664861      0.00301849
           12416       -0.352435       -0.664836      0.00301835
           12417        -0.35392       -0.664811      0.00301822
           12418       -0.355403       -0.664786      0.00301808
           12419       -0.356881       -0.664761      0.00301793
           12420       -0.358352       -0.664736      0.00301779
           12421       -0.359811       -0.664712      0.00301765
           12422       -0.361253       -0.664687       0.0030175
           12423       -0.362679       -0.664663      0.00301736
           12424       -0.364088       -0.664639      0.00301721
           12425       -0.365471       -0.664615      0.00301707
           12426       -0.366835       -0.664591      0.00301692
           12427       -0.368176       -0.664567      0.00301677
           12428       -0.369491       -0.664543      0.00301662
           12429       -0.370779       -0.664519      0.00301647
           12430        -0.37204       -0.664496      0.00301632
           12431       -0.373276       -0.664472      0.00301617
           12432       -0.374481       -0.664449      0.00301602
           12433       -0.375654       -0.664426      0.00301586
           12434       -0.376802       -0.664403      0.00301571
           12435       -0.377916        -0.66438      0.00301555
           12436       -0.379001       -0.664357       0.0030154
           12437       -0.380052       -0.664334      0.00301524
           12438       -0.381077       -0.664311      0.00301509
           12439       -0.382068       -0.664288      0.00301493
           12440       -0.383032       -0.664266      0.00301477
           12441       -0.383964       -0.664243      0.00301461
           12442       -0.384866       -0.664221      0.00301446
           12443       -0.385737       -0.664198       0.0030143
           12444       -0.386577       -0.664176      0.00301414
           12445       -0.387386       -0.664154      0.00301398
           12446       -0.388162       -0.664132      0.00301382
           12447       -0.388911        -0.66411      0.00301366
           12448        -0.38963       -0.664088      0.00301349
           12449       -0.390315       -0.664066      0.00301333
           12450       -0.390968       -0.664044      0.00301317
           12451       -0.391588       -0.664022      0.00301301
           12452       -0.392178          -0.664      0.00301284
           12453       -0.392738       -0.663978      0.00301268
           12454       -0.393259       -0.663956      0.00301252
           12455       -0.393751       -0.663935      0.00301235
           12456        -0.39421       -0.663913      0.00301219
           12457       -0.394638       -0.663891      0.00301203
           12458       -0.395028        -0.66387      0.00301186
           12459       -0.395376       -0.663848       0.0030117
           12460       -0.395694       -0.663827      0.00301153
           12461       -0.395976       -0.663805      0.00301137
           12462        -0.39622       -0.663784       0.0030112
           12463       -0.396428       -0.663762      0.00301104
           12464       -0.396595       -0.663741      0.00301087
           12465        -0.39672        -0.66372      0.00301071
           12466       -0.396805       -0.663698      0.00301054
           12467       -0.396844       -0.663677      0.00301038
           12468       -0.396842       -0.663655      0.00301021
           12469       -0.396789       -0.663634      0.00301004
           12470        -0.39669       -0.663612      0.00300988
           12471       -0.396545       -0.663591      0.00300971
           12472       -0.396351        -0.66357      0.00300955
           12473       -0.396108       -0.663548      0.00300938
           12474       -0.395816       -0.663527      0.00300922
           12475       -0.395472       -0.663505      0.00300906
           12476       -0.395076       -0.663484      0.00300889
           12477       -0.394624       -0.663462      0.00300873
           12478       -0.394123       -0.663441      0.00300856
           12479       -0.393567       -0.663419       0.0030084
           12480       -0.392955       -0.663397      0.00300824
           12481       -0.392292       -0.663376      0.00300807
           12482       -0.391576       -0.663354      0.00300791
           12483       -0.390808       -0.663332      0.00300775
           12484       -0.389992        -0.66331      0.00300759
           12485       -0.389126       -0.663288      0.00300743
           12486       -0.388217       -0.663266      0.00300727
           12487       -0.387269       -0.663244      0.00300711
           12488       -0.386285       -0.663222      0.00300695
           12489       -0.385269         -0.6632      0.00300679
           12490       -0.384226       -0.663177      0.00300663
           12491       -0.383162       -0.663155      0.00300648
           12492       -0.382076       -0.663132      0.00300632
           12493        -0.38099        -0.66311      0.00300616
           12494         -0.3799       -0.663087      0.00300601
           12495       -0.378825       -0.663064      0.00300585
           12496       -0.377764       -0.663041       0.0030057
           12497       -0.376726       -0.663019      0.00300555
           12498       -0.375726       -0.662996      0.00300539
           12499       -0.374769       -0.662972      0.00300524
           12500       -0.373865       -0.662949      0.00300509
           12501       -0.373023       -0.662926      0.00300494
           12502       -0.372251       -0.662903      0.00300479
           12503       -0.371561        -0.66288      0.00300464
           12504       -0.370952       -0.662856      0.00300449
           12505       -0.370433       -0.662833      0.00300434
           12506       -0.370011       -0.662809      0.00300419
           12507       -0.369692       -0.662786      0.00300404
           12508       -0.369478       -0.662763      0.00300389
           12509       -0.369373       -0.662739      0.00300375
           12510       -0.369374       -0.662716       0.0030036
           12511       -0.369484       -0.662692      0.00300345
           12512       -0.369692       -0.662669       0.0030033
           12513           -0.37       -0.662645      0.00300315
           12514       -0.370404       -0.662622        0.003003
           12515       -0.370895       -0.662599      0.00300285
           12516        -0.37147       -0.662576       0.0030027
           12517       -0.372118       -0.662552      0.00300255
           12518       -0.372835       -0.662529       0.0030024
           12519        -0.37361       -0.662506      0.00300225
           12520       -0.374425       -0.662483       0.0030021
           12521       -0.375284        -0.66246      0.00300195
           12522       -0.376175       -0.662437      0.00300179
           12523       -0.377083       -0.662414      0.00300164
           12524       -0.377999       -0.662392      0.00300149
           12525       -0.378918       -0.662369      0.00300133
           12526       -0.379832       -0.662347      0.00300118
           12527       -0.380735       -0.662324      0.00300102
           12528       -0.381616       -0.662302      0.00300087
           12529        -0.38247       -0.662279      0.00300071
           12530        -0.38329       -0.662257      0.00300055
           12531       -0.384076       -0.662235       0.0030004
           12532       -0.384814       -0.662213      0.00300024
           12533       -0.385503       -0.662191      0.00300008
           12534       -0.386148       -0.662169      0.00299992
           12535       -0.386735       -0.662147      0.00299976
           12536       -0.387273       -0.662125       0.0029996
           12537       -0.387758       -0.662103      0.00299944
           12538       -0.388185       -0.662081      0.00299928
           12539       -0.388554       -0.662059      0.00299912
           12540       -0.388862       -0.662037      0.00299896
           12541       -0.389123       -0.662016       0.0029988
           12542       -0.389328       -0.661994      0.00299864
           12543       -0.389477       -0.661972      0.00299848
           12544       -0.389571        -0.66195      0.00299832
           12545       -0.389614       -0.661929      0.00299816
           12546       -0.389612       -0.661907        0.002998
           12547       -0.389566       -0.661885      0.00299784
           12548        -0.38947       -0.661864      0.00299768
           12549        -0.38933       -0.661842      0.00299752
           12550       -0.389144        -0.66182      0.00299736
           12551       -0.388914       -0.661798       0.0029972
           12552       -0.388643       -0.661777      0.00299704
           12553       -0.388336       -0.661755      0.00299688
           12554       -0.387994       -0.661733      0.00299672
           12555       -0.387616       -0.661711      0.00299656
           12556       -0.387203       -0.661689      0.00299641
           12557       -0.386759       -0.661668      0.00299625
           12558       -0.386288       -0.661646      0.00299609
           12559       -0.385783       -0.661624      0.00299593
           12560       -0.385253       -0.661602      0.00299577
           12561       -0.384695        -0.66158      0.00299561
           12562       -0.384113       -0.661557      0.00299546
           12563       -0.383507       -0.661535       0.0029953
           12564       -0.382878       -0.661513      0.00299514
           12565       -0.382232       -0.661491      0.00299499
           12566       -0.381568       -0.661469      0.00299483
           12567       -0.380886       -0.661446      0.00299468
           12568        -0.38019       -0.661424      0.00299452
           12569       -0.379482       -0.661402      0.00299437
           12570       -0.378774       -0.661379      0.00299422
           12571       -0.378051       -0.661357      0.00299406
           12572       -0.377329       -0.661334      0.00299391
           12573       -0.376609       -0.661311      0.00299376
           12574       -0.375895       -0.661289       0.0029936
           12575        -0.37519       -0.661266      0.00299345
           12576       -0.374492       -0.661243       0.0029933
           12577       -0.373823        -0.66122      0.00299315
           12578       -0.373173       -0.661197        0.002993
           12579        -0.37255       -0.661174      0.00299285
           12580       -0.371958       -0.661151       0.0029927
           12581       -0.371408       -0.661128      0.00299255
           12582       -0.370897       -0.661105       0.0029924
           12583       -0.370429       -0.661082      0.00299225
           12584       -0.370013       -0.661059      0.00299211
           12585       -0.369651       -0.661036      0.00299196
           12586       -0.369343       -0.661013      0.00299181
           12587       -0.369097       -0.660989      0.00299166
           12588       -0.368912       -0.660966      0.00299151
           12589       -0.368793       -0.660943      0.00299137
           12590       -0.368743        -0.66092      0.00299122
           12591       -0.368762       -0.660897      0.00299107
           12592       -0.368838       -0.660873      0.00299092
           12593       -0.368991        -0.66085      0.00299078
           12594       -0.369206       -0.660827      0.00299063
           12595       -0.369483       -0.660804      0.00299048
           12596       -0.369823       -0.660781      0.00299033
           12597       -0.370227       -0.660758      0.00299018
           12598       -0.370686       -0.660735      0.00299004
           12599       -0.371199       -0.660712      0.00298989
           12600       -0.371765       -0.660689      0.00298974
           12601       -0.372376       -0.660666      0.00298959
           12602       -0.373029       -0.660643      0.00298944
           12603       -0.373716        -0.66062      0.00298929
           12604       -0.374436       -0.660598      0.00298914
           12605       -0.375183       -0.660575      0.00298898
           12606       -0.375953       -0.660552      0.00298883
           12607        -0.37674        -0.66053      0.00298868
           12608       -0.377543       -0.660508      0.00298853
           12609       -0.378352       -0.660485      0.00298837
           12610       -0.379165       -0.660463      0.00298822
           12611       -0.379978       -0.660441      0.00298807
           12612       -0.380788       -0.660418      0.00298791
           12613       -0.381589       -0.660396      0.00298776
           12614       -0.382379       -0.660374       0.0029876
           12615       -0.383152       -0.660352      0.00298745
           12616       -0.383908        -0.66033      0.00298729
           12617       -0.384646       -0.660309      0.00298713
           12618       -0.385362       -0.660287      0.00298697
           12619       -0.386053       -0.660265      0.00298682
           12620       -0.386719       -0.660243      0.00298666
           12621       -0.387354       -0.660222       0.0029865
           12622       -0.387962         -0.6602      0.00298634
           12623       -0.388541       -0.660179      0.00298618
           12624       -0.389091       -0.660157      0.00298602
           12625       -0.389605       -0.660136      0.00298586
           12626       -0.390102       -0.660114       0.0029857
           12627       -0.390555       -0.660093      0.00298554
           12628       -0.390979       -0.660072      0.00298538
           12629        -0.39137        -0.66005      0.00298522
           12630       -0.391729       -0.660029      0.00298506
           12631        -0.39206       -0.660008       0.0029849
           12632       -0.392359       -0.659987      0.00298474
           12633       -0.392629       -0.659966      0.00298458
           12634        -0.39287       -0.659944      0.00298442
           12635       -0.393085       -0.659923      0.00298426
           12636       -0.393273       -0.659902      0.00298409
           12637       -0.393436       -0.659881      0.00298393
           12638       -0.393575        -0.65986      0.00298377
           12639       -0.393691       -0.659839      0.00298361
           12640       -0.393781       -0.659818      0.00298345
           12641       -0.393856       -0.659797      0.00298329
           12642       -0.393912       -0.659776      0.00298312
           12643        -0.39395       -0.659755      0.00298296
           12644       -0.393973       -0.659734       0.0029828
           12645       -0.393978       -0.659713      0.00298264
           12646        -0.39397       -0.659692      0.00298248
           12647       -0.393955       -0.659671      0.00298231
           12648        -0.39393        -0.65965      0.00298215
           12649       -0.393891       -0.659629      0.00298199
           12650       -0.393846       -0.659608      0.00298183
           12651       -0.393792       -0.659587      0.00298167
           12652       -0.393735       -0.659566      0.00298151
           12653       -0.393675       -0.659545      0.00298134
           12654       -0.393611       -0.659524      0.00298118
           12655       -0.393547       -0.659503      0.00298102
           12656       -0.393481       -0.659482      0.00298086
           12657       -0.393417       -0.659461       0.0029807
           12658       -0.393352        -0.65944      0.00298054
           12659       -0.393292       -0.659419      0.00298038
           12660       -0.393235       -0.659398      0.00298021
           12661       -0.393188       -0.659377      0.00298005
           12662       -0.393139       -0.659356      0.00297989
           12663       -0.393099       -0.659335      0.00297973
           12664       -0.393065       -0.659313      0.00297957
           12665       -0.393041       -0.659292      0.00297941
           12666       -0.393023       -0.659271      0.00297925
           12667       -0.393011        -0.65925      0.00297909
           12668       -0.393011       -0.659229      0.00297893
           12669       -0.393018       -0.659208      0.00297876
           12670       -0.393034       -0.659187       0.0029786
           12671       -0.393063       -0.659166      0.00297844
           12672       -0.393097       -0.659145      0.00297828
           12673       -0.393146       -0.659124      0.00297812
           12674       -0.393208       -0.659103      0.00297796
           12675       -0.393278       -0.659082       0.0029778
           12676       -0.393359       -0.659061      0.00297764
           12677       -0.393448       -0.659041      0.00297748
           12678       -0.393547        -0.65902      0.00297731
           12679       -0.393661       -0.658999      0.00297715
           12680       -0.393786       -0.658978      0.00297699
           12681       -0.393915       -0.658957      0.00297683
           12682       -0.394056       -0.658936      0.00297667
           12683       -0.394209       -0.658915      0.00297651
           12684       -0.394366       -0.658894      0.00297635
           12685       -0.394537       -0.658873      0.00297618
           12686       -0.394713       -0.658853      0.00297602
           12687         -0.3949       -0.658832      0.00297586
           12688       -0.395087       -0.658811       0.0029757
           12689       -0.395287        -0.65879      0.00297554
           12690       -0.395497       -0.658769      0.00297538
           12691       -0.395712       -0.658749      0.00297521
           12692        -0.39593       -0.658728      0.00297505
           12693       -0.396158       -0.658707      0.00297489
           12694       -0.396386       -0.658687      0.00297473
           12695       -0.396619       -0.658666      0.00297456
           12696       -0.396851       -0.658645       0.0029744
           12697       -0.397097       -0.658625      0.00297424
           12698       -0.397341       -0.658604      0.00297407
           12699        -0.39758       -0.658584      0.00297391
           12700       -0.397831       -0.658563      0.00297375
           12701       -0.398082       -0.658543      0.00297358
           12702       -0.398334       -0.658522      0.00297342
           12703        -0.39859       -0.658502      0.00297326
           12704       -0.398844       -0.658481      0.00297309
           12705       -0.399097       -0.658461      0.00297293
           12706       -0.399356        -0.65844      0.00297277
           12707       -0.399611        -0.65842       0.0029726
           12708       -0.399863         -0.6584      0.00297244
           12709       -0.400113       -0.658379      0.00297227
           12710       -0.400367       -0.658359      0.00297211
           12711       -0.400615       -0.658339      0.00297194
           12712       -0.400856       -0.658319      0.00297178
           12713       -0.401099       -0.658298      0.00297161
           12714       -0.401334       -0.658278      0.00297145
           12715       -0.401563       -0.658258      0.00297128
           12716       -0.401794       -0.658238      0.00297112
           12717       -0.402019       -0.658218      0.00297095
           12718       -0.402232       -0.658197      0.00297079
           12719       -0.402446       -0.658177      0.00297062
           12720       -0.402653       -0.658157      0.00297046
           12721       -0.402854       -0.658137      0.00297029
           12722       -0.403053       -0.658117      0.00297012
           12723       -0.403241       -0.658097      0.00296996
           12724       -0.403425       -0.658077      0.00296979
           12725       -0.403602       -0.658057      0.00296963
           12726       -0.403771       -0.658037      0.00296946
           12727       -0.403932       -0.658017      0.00296929
           12728       -0.404085       -0.657997      0.00296913
           12729       -0.404229       -0.657977      0.00296896
           12730       -0.404368       -0.657957       0.0029688
           12731       -0.404497       -0.657937      0.00296863
           12732       -0.404614       -0.657918      0.00296846
           12733       -0.404717       -0.657898       0.0029683
           12734       -0.404817       -0.657878      0.00296813
           12735       -0.404907       -0.657858      0.00296796
           12736       -0.404989       -0.657838       0.0029678
           12737       -0.405053       -0.657818      0.00296763
           12738       -0.405108       -0.657798      0.00296746
           12739       -0.405149       -0.657779       0.0029673
           12740       -0.405179       -0.657759      0.00296713
           12741       -0.405196       -0.657739      0.00296696
           12742       -0.405203       -0.657719       0.0029668
           12743         -0.4052       -0.657699      0.00296663
           12744       -0.405186       -0.657679      0.00296646
           12745       -0.405149        -0.65766       0.0029663
           12746       -0.405106        -0.65764      0.00296613
           12747       -0.405043        -0.65762      0.00296596
           12748       -0.404969         -0.6576       0.0029658
           12749       -0.404877        -0.65758      0.00296563
           12750       -0.404772       -0.657561      0.00296546
           12751       -0.404653       -0.657541       0.0029653
           12752       -0.404516       -0.657521      0.00296513
           12753       -0.404363       -0.657501      0.00296497
           12754       -0.404196       -0.657481       0.0029648
           12755       -0.404006       -0.657461      0.00296463
           12756       -0.403799       -0.657441      0.00296447
           12757       -0.403574       -0.657422       0.0029643
           12758       -0.403327       -0.657402      0.00296414
           12759       -0.403063       -0.657382      0.00296397
           12760       -0.402779       -0.657362      0.00296381
           12761       -0.402475       -0.657342      0.00296364
           12762       -0.402145       -0.657322      0.00296348
           12763       -0.401797       -0.657302      0.00296331
           12764       -0.401428       -0.657282      0.00296315
           12765       -0.401036       -0.657262      0.00296298
           12766       -0.400625       -0.657241      0.00296282
           12767       -0.400189       -0.657221      0.00296266
           12768       -0.399726       -0.657201      0.00296249
           12769       -0.399241       -0.657181      0.00296233
           12770       -0.398729       -0.657161      0.00296217
           12771       -0.398189        -0.65714        0.002962
           12772       -0.397626        -0.65712      0.00296184
           12773       -0.397042         -0.6571      0.00296168
           12774        -0.39643       -0.657079      0.00296152
           12775       -0.395792       -0.657059      0.00296136
           12776       -0.395128       -0.657038       0.0029612
           12777       -0.394436       -0.657018      0.00296104
           12778       -0.393716       -0.656997      0.00296088
           12779       -0.392972       -0.656977      0.00296072
           12780       -0.392206       -0.656956      0.00296056
           12781       -0.391407       -0.656935       0.0029604
           12782       -0.390587       -0.656914      0.00296024
           12783       -0.389744       -0.656893      0.00296008
           12784        -0.38888       -0.656872      0.00295993
           12785        -0.38799       -0.656851      0.00295977
           12786        -0.38709        -0.65683      0.00295961
           12787       -0.386165       -0.656809      0.00295946
           12788       -0.385221       -0.656788       0.0029593
           12789       -0.384256       -0.656767      0.00295915
           12790       -0.383287       -0.656745      0.00295899
           12791       -0.382303       -0.656724      0.00295884
           12792       -0.381309       -0.656702      0.00295869
           12793       -0.380307       -0.656681      0.00295853
           12794       -0.379297       -0.656659      0.00295838
           12795       -0.378285       -0.656637      0.00295823
           12796       -0.377278       -0.656615      0.00295808
           12797       -0.376273       -0.656593      0.00295793
           12798       -0.375274       -0.656571      0.00295778
           12799       -0.374276       -0.656549      0.00295763
           12800       -0.373293       -0.656527      0.00295748
           12801       -0.372328       -0.656505      0.00295734
           12802        -0.37138       -0.656483      0.00295719
           12803       -0.370449        -0.65646      0.00295704
           12804        -0.36954       -0.656438       0.0029569
           12805       -0.368661       -0.656416      0.00295675
           12806       -0.367813       -0.656393      0.00295661
           12807       -0.366998        -0.65637      0.00295646
           12808       -0.366218       -0.656348      0.00295632
           12809       -0.365478       -0.656325      0.00295617
           12810       -0.364767       -0.656302      0.00295603
           12811       -0.364106       -0.656279      0.00295589
           12812       -0.363488       -0.656257      0.00295575
           12813       -0.362913       -0.656234       0.0029556
           12814       -0.362387       -0.656211      0.00295546
           12815       -0.361903       -0.656188      0.00295532
           12816       -0.361469       -0.656165      0.00295518
           12817       -0.361088       -0.656142      0.00295504
           12818       -0.360753       -0.656119       0.0029549
           12819       -0.360471       -0.656096      0.00295476
           12820       -0.360232       -0.656073      0.00295462
           12821        -0.36004        -0.65605      0.00295448
           12822       -0.359891       -0.656026      0.00295434
           12823        -0.35979       -0.656003       0.0029542
           12824       -0.359728        -0.65598      0.00295406
           12825        -0.35971       -0.655957      0.00295392
           12826       -0.359737       -0.655934      0.00295378
           12827       -0.359797       -0.655911      0.00295364
           12828       -0.359895       -0.655888       0.0029535
           12829       -0.360029       -0.655865      0.00295336
           12830       -0.360191       -0.655842      0.00295322
           12831       -0.360385       -0.655819      0.00295307
           12832       -0.360611       -0.655796      0.00295293
           12833       -0.360863       -0.655773      0.00295279
           12834       -0.361134        -0.65575      0.00295265
           12835        -0.36144       -0.655727      0.00295251
           12836       -0.361763       -0.655704      0.00295237
           12837       -0.362103       -0.655681      0.00295223
           12838       -0.362468       -0.655658      0.00295209
           12839        -0.36284       -0.655635      0.00295195
           12840       -0.363221       -0.655613       0.0029518
           12841       -0.363617        -0.65559      0.00295166
           12842       -0.364029       -0.655567      0.00295152
           12843       -0.364442       -0.655545      0.00295138
           12844        -0.36487       -0.655522      0.00295123
           12845       -0.365304       -0.655499      0.00295109
           12846       -0.365747       -0.655477      0.00295095
           12847       -0.366196       -0.655454       0.0029508
           12848       -0.366646       -0.655432      0.00295066
           12849       -0.367103       -0.655409      0.00295051
           12850       -0.367569       -0.655387      0.00295037
           12851       -0.368031       -0.655365      0.00295022
           12852       -0.368501       -0.655342      0.00295008
           12853       -0.368974        -0.65532      0.00294993
           12854       -0.369446       -0.655298      0.00294979
           12855       -0.369918       -0.655276      0.00294964
           12856       -0.370392       -0.655253       0.0029495
           12857       -0.370871       -0.655231      0.00294935
           12858       -0.371345       -0.655209       0.0029492
           12859       -0.371826       -0.655187      0.00294906
           12860       -0.372305       -0.655165      0.00294891
           12861       -0.372784       -0.655143      0.00294876
           12862       -0.373265       -0.655121      0.00294861
           12863       -0.373741       -0.655099      0.00294847
           12864       -0.374218       -0.655078      0.00294832
           12865       -0.374697       -0.655056      0.00294817
           12866       -0.375172       -0.655034      0.00294802
           12867       -0.375645       -0.655012      0.00294787
           12868       -0.376111       -0.654991      0.00294772
           12869        -0.37658       -0.654969      0.00294757
           12870       -0.377043       -0.654947      0.00294742
           12871       -0.377506       -0.654926      0.00294727
           12872        -0.37797       -0.654904      0.00294712
           12873       -0.378423       -0.654883      0.00294697
           12874       -0.378877       -0.654861      0.00294682
           12875       -0.379324        -0.65484      0.00294667
           12876       -0.379764       -0.654819      0.00294652
           12877       -0.380199       -0.654797      0.00294637
           12878       -0.380635       -0.654776      0.00294621
           12879       -0.381061       -0.654755      0.00294606
           12880       -0.381481       -0.654734      0.00294591
           12881       -0.381894       -0.654712      0.00294576
           12882       -0.382293       -0.654691       0.0029456
           12883       -0.382689        -0.65467      0.00294545
           12884       -0.383078       -0.654649       0.0029453
           12885       -0.383454       -0.654628      0.00294514
           12886       -0.383826       -0.654607      0.00294499
           12887        -0.38419       -0.654586      0.00294484
           12888       -0.384549       -0.654565      0.00294468
           12889       -0.384899       -0.654544      0.00294453
           12890       -0.385236       -0.654523      0.00294437
           12891       -0.385565       -0.654502      0.00294422
           12892       -0.385881       -0.654482      0.00294406
           12893       -0.386184       -0.654461      0.00294391
           12894        -0.38648        -0.65444      0.00294376
           12895       -0.386759       -0.654419       0.0029436
           12896       -0.387028       -0.654398      0.00294344
           12897        -0.38729       -0.654378      0.00294329
           12898        -0.38753       -0.654357      0.00294313
           12899        -0.38776       -0.654336      0.00294298
           12900       -0.387973       -0.654316      0.00294282
           12901       -0.388171       -0.654295      0.00294267
           12902       -0.388355       -0.654275      0.00294251
           12903       -0.388525       -0.654254      0.00294236
           12904       -0.388679       -0.654233       0.0029422
           12905       -0.388817       -0.654213      0.00294204
           12906       -0.388937       -0.654192      0.00294189
           12907       -0.389042       -0.654172      0.00294173
           12908       -0.389122       -0.654151      0.00294157
           12909       -0.389186       -0.654131      0.00294142
           12910       -0.389233        -0.65411      0.00294126
           12911       -0.389263        -0.65409      0.00294111
           12912       -0.389265       -0.654069      0.00294095
           12913       -0.389254       -0.654049      0.00294079
           12914       -0.389222       -0.654028      0.00294064
           12915        -0.38916       -0.654008      0.00294048
           12916       -0.389083       -0.653987      0.00294032
           12917       -0.388983       -0.653967      0.00294017
           12918       -0.388858       -0.653946      0.00294001
           12919       -0.388711       -0.653925      0.00293986
           12920       -0.388537       -0.653905       0.0029397
           12921       -0.388338       -0.653884      0.00293955
           12922       -0.388116       -0.653864      0.00293939
           12923       -0.387871       -0.653843      0.00293923
           12924       -0.387595       -0.653823      0.00293908
           12925       -0.387293       -0.653802      0.00293892
           12926       -0.386966       -0.653781      0.00293877
           12927       -0.386608       -0.653761      0.00293861
           12928       -0.386225        -0.65374      0.00293846
           12929       -0.385815       -0.653719      0.00293831
           12930       -0.385377       -0.653699      0.00293815
           12931       -0.384918       -0.653678        0.002938
           12932       -0.384427       -0.653657      0.00293784
           12933       -0.383907       -0.653636      0.00293769
           12934       -0.383366       -0.653615      0.00293754
           12935       -0.382792       -0.653594      0.00293739
           12936       -0.382198       -0.653573      0.00293723
           12937       -0.381581       -0.653552      0.00293708
           12938       -0.380942       -0.653531      0.00293693
           12939       -0.380277        -0.65351      0.00293678
           12940       -0.379591       -0.653489      0.00293663
           12941       -0.378891       -0.653468      0.00293648
           12942       -0.378172       -0.653446      0.00293633
           12943       -0.377436       -0.653425      0.00293618
           12944       -0.376687       -0.653404      0.00293603
           12945       -0.375925       -0.653382      0.00293588
           12946       -0.375158       -0.653361      0.00293573
           12947       -0.374383       -0.653339      0.00293559
           12948       -0.373604       -0.653318      0.00293544
           12949       -0.372824       -0.653296      0.00293529
           12950       -0.372046       -0.653274      0.00293515
           12951       -0.371274       -0.653252        0.002935
           12952        -0.37051       -0.653231      0.00293485
           12953       -0.369757       -0.653209      0.00293471
           12954       -0.369015       -0.653187      0.00293457
           12955       -0.368301       -0.653165      0.00293442
           12956       -0.367601       -0.653143      0.00293428
           12957       -0.366929       -0.653121      0.00293413
           12958       -0.366289       -0.653099      0.00293399
           12959       -0.365675       -0.653076      0.00293385
           12960       -0.365092       -0.653054      0.00293371
           12961       -0.364548       -0.653032      0.00293356
           12962       -0.364042        -0.65301      0.00293342
           12963        -0.36358       -0.652987      0.00293328
           12964       -0.363152       -0.652965      0.00293314
           12965       -0.362773       -0.652942        0.002933
           12966       -0.362438        -0.65292      0.00293286
           12967       -0.362154       -0.652898      0.00293272
           12968        -0.36191       -0.652875      0.00293258
           12969       -0.361711       -0.652853      0.00293244
           12970       -0.361555        -0.65283       0.0029323
           12971       -0.361444       -0.652808      0.00293216
           12972       -0.361377       -0.652785      0.00293202
           12973        -0.36135       -0.652763      0.00293188
           12974       -0.361363        -0.65274      0.00293174
